title,star,date,comment
扉の開きが物足りないけど総じて満足。,5,2022年9月18日,【デザイン】スッキリ。シンプル。好き。でもパナソニックにすごく似てる。笑【使いやすさ】口が大きく、手前上部にライトがあるのでとても見やすい。でも前の洗濯機のドアの開きが90度以上だったのに対しこちらは90度程度なので少し取り出しにくいし、これはこちらの問題ですがつい癖で押してヒンジ壊しそうでちょっと怖い。【洗浄力】まだ温水洗浄(40℃)しか使ってませんが、とりあえず温水洗浄は洗浄力高いと思う。皮脂汚れや食べこぼし、ニオイがよく落ちる。温水洗浄だから当然といえばそうなんですが、面倒だった食べこぼしが予洗いなしで落ちることに感動。【静音性】洗濯は総じて静か。洗面所のドアを開けていても気にならない。前の洗濯機(2014年製)が古くなって、特に脱水時にがたついていたから余計なのかもしれませんが。ただ、濯ぎに切り替わる時の一時的な脱水は少しがたつく印象。とはいえ5-10秒程度なので気になるほどではないかな。乾燥は日立よりうるさい気がするけど、ヒートポンプ初なのでヒートポンプはこんなもんなのかも。【サイズ】標準的なサイズと思う。【機能・メニュー】本体は各メニューを選ぶと「ポイント」というボタンが表示されて押すと詳しく説明してくれるので、たまにしか使わない人でも直感的に操作できる。アプリもありますが使い勝手は良くなく、基本終わった時の通知用というのが現実的な使い方。【総評】乾燥フィルターはダイソン式ゴミ捨ての仕方でお手入れがラク。ドラムの口のお手入れも自動ではないけど凹凸が少なく比較的しやすい。ここがパナソニックのように自動なら最高でした。洗剤の自動投入も便利。おしゃれ着用も使う人は今のところパナソニック一択ですが、我が家には不要だったのでそれがないのも良かった点。洗剤投入口の本体蓋が2段階だったり洗剤入れの蓋にパッキンが付いてたり乾燥フィルターが手前にあるのも地味にいい。乾燥も前はバスタオル×2、ミニバスタオル×2、フェイスタオル×2、ハンドタオル×4+αとかで3時間以上かかってたけどコレは2時間ちょっとで乾いてた。(表示ではあと1時間だったけど乾いてました。前のは終わる前に開けたら全然乾いてなかった)ヒートポンプめちゃくちゃ早い！と思っている。温水洗浄は40℃乾燥なしで2時間&#12316;かかるので思ってたよりかかるけど、浴槽にお湯張ってつけ置きしていたことを思うと全然いい。予洗い後に洗濯物追加して洗えるコースもあり、小さい子供がいる我が家には適していると思う。当初ドラムをやめて縦型にしようと思ってましたがこれにしてよかったと思っています。本体に対してのイマイチポイントはドアの開きくらいで(でもここはもっとちゃんと見ておくべきだった)、全体的に満足です。アプリはもう完全におまけ。アプリから予約できるのは本体の電源が入っていて、尚且つアプリ受付モード的な状態じゃないとダメ。そんな状態にわざわざしてからアプリ開くならそのまま洗濯機操作した方が早い。Apple Watchにも通知がくるので終わったことを見逃さないこと、アプリから完了時間を確認できることは便利です。でも機能としてはそれだけかな。旧型は右側から水漏れなどあったようなので、そういうのがないのを祈ります。
本当に良い洗濯機！,5,2023年6月11日,【デザイン】コンパクトでシンプル、そしてシルキーブラックが全体を引き締め、重厚感があり非常にかっこいいです。【使いやすさ】購入時は洗剤と柔軟剤が自動投入ONになってないので注意！操作については液晶の様な画面切り替えが無いので、むしろひと目で設定状態が分かり、操作もシンプルでとても使いやすいです。お手入れはどの洗濯機も同じと思いますが、毎回・毎日・週1回程度・必要に応じて、それぞれ項目があります。【洗浄力】初めてのドラム式なので他社製との比較は出来ませんが、コインランドリーの様な繊維に優しい叩き洗いとふわふわ乾燥が出来ています。【静音性】洗濯時は非常に静かです。脱水時は回転始動で縦型洗濯機と同じ様な振動や音がしますが、直ぐに静かになります。乾燥時はヒートポンプが入ると微振動とジージー音がします。最初は洗濯機の前で聞いてとても気になりましたが、洗濯機がある洗面所の扉を閉めると夜間でも全く気にならない程度の音だとわかって、今では気にする事もないです。【サイズ】洗濯容量12kg、乾燥容量6kgでこの大きさは最小だと思います。【機能・メニュー】ヒートポンプ式乾燥なので衣類に優しくエネルギー効率も良いと思います。AIウォッシュやエアウォッシュ、デリケート衣類洗濯、ふとん・毛布洗濯乾燥、UV除菌消臭などなど機能いっぱいで洗濯するのが楽しくなりました。【総評】唯一の欠点は風呂水給水機能がない事でしたが風呂水は災害時の貯水と考える事にしました。初めてのドラム式洗濯機ですが、容量、価格、機能面で考えるとこれ一択でしたし、買って正解でした！今まで洗濯は妻に任せっきりでしたが、今では私が率先して選択担当になっています。これからお手入れを怠らず、大切に使っていこうと思います。
乾燥シワが少ない!!絡まない!!,5,2023年6月11日,乾燥シワが少ない!!9年使った日立ドラム式洗濯機からの買い替えです。私がドラム式洗濯機に望むことは乾燥出来て、尚且つシワが少ないことが優先順位1位です。買い替えを検討し始め、ここでのレビューや動画サイトを見漁り、日立かAQUAで悩みましたが、ランニングコストを考えヒートポンプ式のAQUAに決めました。本当にシワが少ないです。日立の風アイロンもシワが少なく満足してましたが、シワの少なさ、洗濯後の絡まりの少なさはAQUAの方が上だと感じました。乾かない口コミで心配でしたが標準、AI、自分流3時間を試してみましたが、途中で開けて確認したところ、途中で乾いてる!!と乾燥を止めた位乾いてました。本当にAQUAに決めて良かったです。洗濯乾燥後の洗濯物を見て気分が上がります笑大満足!!
シンプル、コンパクトなドラム式洗濯機,5,2023年6月4日,【デザイン】凹凸少なく、シンプルなデザインが良いと思います【使いやすさ】故障した8年前のドラム式に比べて、とびらを開くのにちょっと力が必要ですが、慣れれば大人では問題ないレベル。逆に小さな子供が開けられないくらいの力に設定したとすれば、ナイスです。【洗浄力】Aiウオッシュの設定で洗浄していますが、特に問題ないです。【静音性】8年前のドラム式に比べて静かです。振動も少ない。【サイズ】コンパクトですね。ドラムの高さが他メーカのに比べて低くいので、しゃがんで洗濯物を出し入れすることになりますが、苦になるほどではないかと思います。一方で、重量が95kgもあり、他メーカーに比べて重いです。ちなみに故障したドラム式は75kgと軽かったです。洗濯機を置く場所の重量制限には注意したほうが良いです。【機能・メニュー】タッチパネルの操作感は良いですね。スマホにタッチする感覚なので、私は好きです。Aiウオッシュを使って、洗濯・乾燥時間や洗剤の投入量を機械にお任せできて楽ちんです。【総評】8年間使用したドラム式洗濯機が故障したので、下調べは特にせずに、量販店で店員さんのアドバイスを受けて、このAQUAにしました。ヒートポンプ式の乾燥（節電）、サイズがコンパクト（設置場所の制限のため）、ドラム式（衣類にやさしい）を必須とし、お風呂の残り湯は使わない（においが移るかもしれないので）、スマホとの連携も必要なしと割り切れば、良いドラム式洗濯機と思います。
この静けさには驚かされました！,5,2023年5月14日,「こんなに静かなの？」というのが大きな驚きでした。これまでタテ型洗濯機＋衣類乾燥機のコンビで使用していたのですが、それに比べてのこの運転音の静かさ。家族全員「回してるのかわからないくらいだね！」とニッコリ。またモノ好きパパとしては、いわゆるナナメドラムとは異なる、まっ直ぐドラムという特長にも興味をもちました。ドラム型といえば「ななめ」が主流ですので、店員さんに尋ねると「アクアは三洋電機を引き継いだ日本のメーカーで、業務用コインランドリーも手掛けています。まっ直ぐドラムは洗濯が均一にできて衣類がからみにくく、ボディを小型化できるのが特長です」とのこと。そのサイズ感から我が家に導入できなかったドラム式洗濯乾燥機ですが、まっ直ぐドラムなら……置けたのです！　ちなみに幅は約60、奥行きは70で、洗濯容量12クラス最小とのことです。またボディのブラックがなんともいい色で、ウチの脱衣所を格上げしてくれそう（笑）です。2人の子どもがまだ幼いこともあり、日々洗濯物はたくさん出ます。まっ直ぐドラムは、静かで振動も少なく、洗濯、乾燥性能には大満足！　洗濯容量も12あるので、１日2回していた洗濯が1回になりました。機能面では、「熱ＵＶパワフル除菌」とか「エアウォッシュ」など実用的＆ユニークなものを搭載していて、今後使い込んでいくとさらに楽しめそうです。青く光るＵＶ除菌ランプはチビたちが「カッコいい！」とコーフンしており、今後手伝ってくれるかもしれません（笑）　結論としてまっ直ぐドラムを買って大正解でした！　特にドラム型デビューの皆さんには「まっ直ぐドラム」がお勧めできます。洗濯のクオリティ・オブ・ライフ、三段階くらい上がりました！使用1か月が過ぎたので追加報告します。使用後に毎回行うのは水フィルターのゴミとりだけです。この作業もワンタッチでフィルターを外して水で流すだけ。加えて週一度はエアフィルターをブラシか掃除機などでホコリをはらいます。「洗濯＋乾燥」で運転した場合、洗濯物を気持ち多めに入れてしまうと乾き足りないこともありましたので、容量目安を守ると同時に、乾燥プログラムを「念入り」に設定すると仕上がりがよいようです。またブラックの天板は多少傷がつきやすいすので、お取り扱いには気を付けてください。いずれにしろ買って大変満足しています。いま私の購入時よりリーズナブルになっていますので、オススメです！さらに追加レポします。相変わらず気に入って毎日フル回転の「まっ直ぐドラム」君ですが、洗濯は量や種類により「スピード」か「標準」で、乾燥は「念入り」が我が家コース。いろいろ試して、自分流を極めるのも楽しいですよ！
コンパクトで多機能！コスパも良し！,5,2023年5月12日,【デザイン】白と迷いましたが、売り場で実物のブラックを見てカッコよさに惚れましたｗコンパクトで液晶パネルも綺麗で満足しています。【使いやすさ】購入前はタッチパネルよりも物理ボタン方が使いやすいかなと思っていましたが、わかりやすい画面でとても使いやすいです・【洗浄力】問題ありません。洗剤も水も少量なのによくここまで綺麗になるなあ・・・と感心するほどです。【静音性】静かです。ですが、これは私がこの前に使っていたドラム式洗濯機との比較ですので、個人個人その感じ方に違いはあると思います。ただ洗濯時の静かさは間違いないかと思います。もしここでうるさく感じるなら設置に問題あり（傾きなど）かなと思います。乾燥開始時に本体が揺れるような振動音はしょうがないですね。【サイズ】12kgなのにコンパクトな本体で設置の心配がありません。もちろん確認は必要ですが、従来のドラム式洗濯機が物理的に無理だったお宅でも設置可能かもしれません。【機能・メニュー】大変わかりやすいのですが。購入時には説明書を見ないとわからないことも多いです。特に洗剤＆柔軟剤の自動投入機能は初期に設定が必要です。ここはしっかりと確認しましょう。【総評】ヒートポンプ式乾燥機でありながら価格がお安めなのも嬉しい。洗剤の自動投入機能も本当に便利です。業務用でシェアの高いメーカーですから耐久性にも期待しております。
大満足。。。,5,2023年5月4日,使用し始めて１ヶ月、まだ短期間ですが、広くない洗濯機スペース似きちんと収まり、しっかり仕事をしてくれてますし、不具合もなく、大変満足してます。音も前機から改善されており、問題ないです。操作パネルも扱いやすいです。あえて悪い所をあげるとすれば、乾燥のときに、少し本体のビビリ音が、ビリビリする所くらいです。他メーカの製品のようなスマホ連携機能はありませんが自分には必要ないです。大満足 です。
機能十分で生活が一変するレベル,5,2023年4月25日,【デザイン】白を選択しましたが、清潔感があり気に入っています。洗濯中も操作パネルに触れると槽内が光り、様子を確認できるのは良いです。【使いやすさ】当初、操作パネルの操作に戸惑いましたが慣れれば問題ありません。乾燥フィルターの掃除もフィルター自体が小さくふき取るだけなので大変楽です。【洗浄力】常にAIウォッシュで洗濯していますが、汚れ残りもなく満足しています。このご時世、普段洗えないコートやジャケット等がエアウォッシュで消臭・除菌できる点も気に入っています。【乾燥力】乾きが悪い等の投稿を目にしており、期待はしていませんでした。しかし使用してみると乾きムラがなく、しっかり乾いており嬉しい誤算でした。（乾き具合の調整や、やわらか仕上げ/あったか仕上げ等が選べ利用者に沿った工夫がされています。）特にタオルは天日干しと比較出来ない程、ふんわりと仕上がり吸水力も向上している感があります。【静音性】脱水や乾燥の初期動作時は少し音や振動が若干気になる時もありますが、騒々しい程ではないので夜でも問題なく使用できると思います。【サイズ】家電量販店で同容量の他社製品と並ぶ中、一際そのコンパクトさに目が行きました。特に高さが他社製品より約10cmほど低いのは空間を有効活用でき、サイズ感も気に入っています。【機能・メニュー】一通りの機能は揃っており、このサイズ感で自動投入でヒートポンプ式であるのはアクアならではだと思います。ただ、洗濯完了時の音に気づかない事がありスマホ連携等でお知らせ機能があれば、尚便利になるのではないかと思います。【総評】サイズもコンパクトで価格も比較的安価であることから、単身者にもおすすめできる洗濯機です。天気を気にしたり、洗濯物を干して取り込む作業など苦痛だった一連の動作がボタン一つで完結して畳むだけなのはQOLが向上します。誰にでもおすすめできる素晴らしい製品だと思います。
コスパ最強のドラム式洗濯乾燥機,5,2023年4月13日,【デザイン】黒色を選択しましたが、少し模様があるので高級感もあり、かっこいいです。【使いやすさ】電源ボタンの反応があまりよくないので少しコツが必要ですが、慣れれば問題ありません。使い方も最初は説明書を見ながらになりましたが、最初に設定してしまえば記憶され電源オン後、スタートでよくなるので簡単です。【洗浄力】そこまで汚れたものを洗っていないのでよくわかりませんが、いろいろなサイトでは大手上位機種と比較してもトップクラスだそうです。流石、コインランドリーシェアNo.1といったところでしょうか。【乾燥力】ヒートポンプ＋サブヒーターのハイブリット式です。ＡＩウォッシュで乾燥すると４ｋｇくらいの洗濯もので4時間くらいかかりますが、きちんと乾きます。乾かない場合は、追加乾燥や乾燥強度の設定があるので親切機能です。他レビューで全く乾かないとありますが、初期不良の可能性が高いのでレビューで文句を言う前に修理依頼をしたほうがいいと思います。【静音性】旧モデルではうるさいという評価が多かったですが、今回からダンパーや防振ゴムが改良されているらしく、以前使っていた5.5kg縦型洗濯機と比べるとかなり静かです。振動においても、目の前に座っても床が揺れることはありません。しかし、アパートで深夜に稼働すると近所迷惑だと思います。【サイズ】家電量販店で初めて見たとき、アクアが１２ｋｇより小さいモデルも売っていたんだと錯覚するくらいに他社に比べコンパクトです。【機能・メニュー】ＵＶ除菌や温水洗浄（６０度）、自動投入、ヒートポンプ式乾燥、パッキン自動洗浄等、必要な機能は一通り揃っています。他社に比べ劣っているところは、ダクト洗浄機能やスマホ連携がないことですが、スマホ連携は個人的にはあったら便利くらいで結局洗濯物を入れる作業は必要なので特にいらないかなと思います。ダクト洗浄機能は次期モデルに期待といったところでしょうか。【総評】初めてのドラム式ですが、20万円を切る価格でほとんどの機能がついているコスパ最強のドラム式洗濯乾燥機です。個人的にドラム式洗濯乾燥機は単身や2人世帯にこそ真価を発揮する家電だと思います。まだまだシャアの低いアクアですが、すばらしい製品を作る会社だなと思います。
買わなければよかった、凄く後悔してる洗濯機です,1,2023年4月12日,【洗浄力】汚れを落とすと言う意味では、特に気になる事はありませんでした。【静音性】以前使っていたPanasonicのドラム式と同じぐらいで、音はするものの生活に支障を感じるレベルではありませんでした。【サイズ】コンパクト。この小ささが決め手になって購入しました。【総評】これまで生きてきた中で1番と言っていいほど、買って後悔した家電です。このメーカーの家電は2度と使いたくないです。6年ほど前に購入したPanasonicのドラム式洗濯機が壊れてしまったため、大急ぎで購入しました。何がだめかって、びっくりするぐらい「乾かない」んです。壊れてた洗濯機の方がまだ便利と言えるレベルです。量を減らして洗濯したのにダメ。洗濯＆乾燥モードの乾燥時間を最大まで設定してるけどダメ。洗濯&#12316;乾燥までの一連の流れが終了して、さらに乾燥のみを3時間追加して何とか乾いてるという感じです。しかも乾燥の追加は手動でしか出来ないので、終わる時間に家にいる必要があります。(放っておくと臭くなるかもしれないという心配があるので、気にならない方はいる必要ないと思います)洗濯物が全然減らない、乾燥に時間がかかるので電気代も…と悩みの種になっています。『コインランドリーでも使われてるメーカーと聞くし、きっと私の洗濯の仕方が悪いんだろう。色々調整すればきっと使えるはず。』なんて思わず、出来ることならクーリングオフすれば良かったです。ボーナス入ったら買い替えます。本当に無駄な買い物をしてしまいました…
見た目だけの商品,1,2023年4月1日,全てが三流。日立のヒートドラムからの買い替え。洗濯時間は短縮され、見た目がスタイリッシュになったものの、あとは全て10年前のヒートドラムに劣る。見た目と安さに囚われてはダメ。ドラム式なのに使えない乾燥(洗濯した量よりかなり減らさないとダメ。洗濯容量の半分以下。それでも生乾きの時あり。だから乾燥が終わりそうな時間に外出していられない)元々故障してきたものが搬入されて、様子がおかしい旨伝え、メーカーの人が来るも、メーカーの人は最初からこちらの使い方が悪いという目線で、説明書読みました？と上から目線。それでも調子悪いので(洗濯するだけで3時間！乾燥なしで)再度呼んでみてもらったら不良品だったとのこと。謝罪もなし。後日新しいものと変えてもらって使っているが、上記のように選択時間は短くなったものの、10年前のヒートドラムに劣る。人も品も三流。もう2度とアクアでは買わない。
買ってよかったドラム式,5,2023年3月30日,【デザイン】シンプルでいいと思います。【使いやすさ】洗剤・柔軟剤の30Lあたりの投入量を最初に設定し、自動投入をONにして、AiウォッシュをONにした後は洗濯物を入れて開始ボタンを押すだけできれいに仕上がるのでとても簡単で良いです。【洗浄力】まだ数回使用しただけですが、捨てるか迷っていた黒ずんだYシャツがきれいになっていたので大満足です。【静音性】音がするのは脱水の開始数秒くらいです。洗濯・乾燥中は、安い冷蔵庫なんかよりもずっと静かなので、全然夜でも洗濯できちゃいますね。最初、試しに洗濯槽にパンパンに詰めて洗濯乾燥したらかなりガタガタ言ってましたし、何枚か生乾きでした。説明書に書いてある、洗濯槽のおよそ半分程度までで収めるように調整して洗濯したら静かになったので、うるさいと言っている人は詰めすぎかもしれません。【サイズ】メーカーによるとドラム式12Kgクラス最小サイズとのことなのでもはや言う事ないとは思いますが、前以外が壁で防水パンとほぼ隙間のないウチのマンションでも設置してもらえました。ウチの洗濯機置き場に12Kg用の洗濯機が置けるとは…とただただ感動しております。【機能・メニュー】Aiウォッシュ、ヒートポンプ式乾燥、温水洗浄、洗剤自動投入…欲しかった機能が全部入りです。他にも目玉機能が色々ありますが、言う事ありません。タッチ式で細かく設定もできるようですが、シンプルにも使える良いと思います。【総評】家電にここまで感動したのは初めてです。今の家にドラム式は置けないかなと諦めていましたが、まさかこんな高機能な物が置けるなんて…洗濯物を干すのを面倒くさがって週末にまとめて洗濯してましたが、ここまで静かで、乾燥まで一貫してやってくれるなら夜洗濯してもいいですね。
